name,label
./data/Replay-Attack-processed/train/real\client004_4258_real.png,1
./data/Replay-Attack-processed/train/real\client002_2923_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_5821_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_29182_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_8247_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client007_7427_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client001_26965_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1510_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_19125_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client008_19771_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client004_4048_real.png,1
./data/Replay-Attack-processed/train/real\client002_2880_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client001_14220_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_6228_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_9127_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_5568_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client001_1006_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_25910_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20850_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_23096_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client001_552_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client006_2874_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23837_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_13915_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5862_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client012_29804_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client108_20205_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client004_28185_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20453_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8997_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_16241_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_33867_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_16788_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8847_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1296_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_30854_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_28345_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client006_30259_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1434_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client002_2859_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client025_33048_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_3822_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_5661_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_4175_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_31014_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client008_8734_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client025_8950_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14849_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_29660_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_16653_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_7175_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23932_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_32502_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client016_11571_real.png,1
./data/Replay-Attack-processed/train/real\client004_3722_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_3135_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_31438_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client025_14954_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client007_30843_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3096_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_23506_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client001_1284_real.png,1
./data/Replay-Attack-processed/train/real\client004_3001_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client004_16140_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3158_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_27294_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client108_20807_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client018_22186_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client007_6901_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client103_23926_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20841_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client027_15053_real.png,1
./data/Replay-Attack-processed/train/real\client008_8678_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_34369_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_16707_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20613_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_24912_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19211_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_663_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client108_19787_real.png,1
./data/Replay-Attack-processed/train/real\client108_19726_real.png,1
./data/Replay-Attack-processed/train/real\client105_19301_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client110_13702_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_35030_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client006_4983_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client108_12959_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_27425_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24896_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client027_16332_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_11898_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_21928_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client012_9624_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client012_19226_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1337_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_29020_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1219_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_7534_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_13313_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client007_6032_real.png,1
./data/Replay-Attack-processed/train/real\client103_16772_real.png,1
./data/Replay-Attack-processed/train/real\client105_18692_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client008_5236_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_31529_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client025_13990_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_12052_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1540_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_26987_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_21324_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_5037_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_16262_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_7058_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client012_10007_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client001_13662_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_10955_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_26225_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_15319_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client008_8295_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_12303_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_3814_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1271_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_24815_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19058_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client018_12911_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client001_13724_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_3664_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client016_11143_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_6515_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_34962_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_33332_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19421_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client025_13749_real.png,1
./data/Replay-Attack-processed/train/real\client103_17289_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client004_2511_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_23118_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5682_real.png,1
./data/Replay-Attack-processed/train/real\client018_13271_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client103_25546_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client004_3247_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client002_29164_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_3800_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client025_14026_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client027_22508_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client004_4175_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client027_9625_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_2129_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1309_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_12682_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_12111_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_17193_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8949_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_4828_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8673_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_20554_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_9896_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_27430_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_1922_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_6852_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client008_7561_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client110_13519_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_7025_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_13326_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_15475_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_2875_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5376_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client001_13555_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_32910_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_13749_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_24561_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_8055_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_31539_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_24728_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_11949_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_2498_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8589_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24508_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client025_13812_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client007_18114_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_7324_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client002_1816_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_6485_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_22765_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client004_4042_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client016_21007_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_26606_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client108_20453_real.png,1
./data/Replay-Attack-processed/train/real\client108_20623_real.png,1
./data/Replay-Attack-processed/train/real\client025_14984_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client007_4489_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client002_1860_real.png,1
./data/Replay-Attack-processed/train/real\client007_6056_real.png,1
./data/Replay-Attack-processed/train/real\client007_6604_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client025_8795_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19519_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_4958_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_34272_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_7545_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_4567_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_33541_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5675_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client018_7423_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_5607_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_20305_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_25052_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client004_4021_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client016_7096_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3064_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client105_18687_real.png,1
./data/Replay-Attack-processed/train/real\client006_4725_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client018_30712_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_22772_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3086_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_2571_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_35406_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client110_22187_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client004_15754_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_28377_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_18338_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client016_20385_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_24060_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_18194_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_30023_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client012_9020_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client004_15861_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_20450_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14453_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client002_2351_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_17431_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_20974_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24162_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_20685_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client018_13409_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client004_15567_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_12645_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_25994_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_33698_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_5682_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client006_30292_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client004_3726_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client004_16203_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_18993_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client004_2426_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client105_19122_real.png,1
./data/Replay-Attack-processed/train/real\client025_14822_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client103_25111_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_28989_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_876_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client027_16198_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client110_13539_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_28168_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_28418_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_2650_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_10040_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_22356_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client008_8843_real.png,1
./data/Replay-Attack-processed/train/real\client105_18905_real.png,1
./data/Replay-Attack-processed/train/real\client007_6767_real.png,1
./data/Replay-Attack-processed/train/real\client105_18590_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client027_23060_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_13613_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client012_9530_real.png,1
./data/Replay-Attack-processed/train/real\client007_7398_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client027_9994_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_24901_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_19320_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client002_29111_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1826_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_4822_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_10912_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client004_3936_real.png,1
./data/Replay-Attack-processed/train/real\client002_2740_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client016_6711_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_20801_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_4592_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_2915_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client004_3241_real.png,1
./data/Replay-Attack-processed/train/real\client012_9520_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client103_10411_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client110_22192_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client007_17381_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_24570_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client018_13450_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client025_22129_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_28974_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1819_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_28388_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_25509_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_31800_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_7232_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_12262_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_680_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_30641_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_31500_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client105_18669_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client008_19626_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_1_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19887_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_30355_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14903_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1513_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_7193_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_13171_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_20631_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_28967_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1395_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_2298_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5057_real.png,1
./data/Replay-Attack-processed/train/real\client001_416_real.png,1
./data/Replay-Attack-processed/train/real\client027_16249_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client025_8374_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_19397_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_9398_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14750_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_33161_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_28910_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_5785_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client016_10615_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client108_12532_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client110_21179_real.png,1
./data/Replay-Attack-processed/train/real\client012_10319_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_20822_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_33384_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_9969_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_28624_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_12384_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_11649_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client103_17825_real.png,1
./data/Replay-Attack-processed/train/real\client006_5872_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_25899_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8692_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client103_17826_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client105_11059_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14546_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client103_17942_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client025_33208_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_502_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_10023_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3407_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client025_14902_real.png,1
./data/Replay-Attack-processed/train/real\client004_3233_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client006_16403_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client007_6944_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_5999_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_5204_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client012_10383_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_20189_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client016_11773_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_17392_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_31149_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_33564_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_31546_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client006_3125_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_9933_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_4768_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3046_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_25847_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20441_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_12536_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_21126_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client016_10640_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_20218_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_26068_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_11029_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_7181_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client001_1003_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client001_35_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_27631_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24597_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_13196_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_26568_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_14161_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_6733_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_19697_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client103_16498_real.png,1
./data/Replay-Attack-processed/train/real\client110_21315_real.png,1
